STATE_NAME_2011,SSC_NAME_2011,POA_CODE_2011,"POA_NAME_2011 (contains notes, see bottom)"
Western Australia,Erskine (WA),6210,6210
Western Australia,Mandurah,6210,6210
Western Australia,Silver Sands,6210,6210
Western Australia,Barragup,6209,6209
Western Australia,South Yunderup,6208,6208
Western Australia,North Yunderup,6208,6208
Western Australia,Furnissdale,6209,6209
Western Australia,Lakelands (WA),6180,6180
Western Australia,Meadow Springs,6210,6210
Western Australia,Parklands (WA),6180,6180
Western Australia,Madora Bay,6210,6210
Western Australia,San Remo (WA),6210,6210
Western Australia,Stake Hill,6181,6181
Western Australia,Coodanup,6210,6210
Western Australia,Dudley Park (WA),6210,6210
Western Australia,Ravenswood (WA),6208,6208
Western Australia,Coolup,6214,6214
Western Australia,Meelon,6208,6208
Western Australia,North Dandalup,6207,6207
Western Australia,Pinjarra,6208,6208
Western Australia,West Pinjarra,6208,6208
Western Australia,Nambeelup,6207,6207
Western Australia,City Beach,6015,6015
Western Australia,Claremont (WA),6010,6010
Western Australia,Cottesloe,6011,6011
Western Australia,Floreat,6014,6014
Western Australia,Peppermint Grove,6011,6011
Western Australia,Mosman Park (WA),6012,6012
Western Australia,Dalkeith,6009,6009
Western Australia,Nedlands,6009,6009
Western Australia,Crawley,6009,6009
Western Australia,Crawley,6907,6907
Western Australia,Swanbourne,6010,6010
Western Australia,Mount Claremont,6010,6010
Western Australia,Karrakatta,6010,6010
Western Australia,Perth (WA),6000,6000
Western Australia,Mount Hawthorn,6016,6016
Western Australia,Leederville,6007,6007
Western Australia,Inglewood (WA),6052,6052
Western Australia,Mount Lawley,6050,6050
Western Australia,North Perth,6006,6006
Western Australia,Highgate (WA),6003,6003
Western Australia,Northbridge (WA),6003,6003
Western Australia,East Perth,6004,6004
Western Australia,West Perth,6005,6005
Western Australia,Subiaco,6008,6008
Western Australia,Jolimont,6014,6014
Western Australia,Daglish,6008,6008
Western Australia,Shenton Park,6008,6008
Western Australia,Glendalough,6016,6016
Western Australia,Wembley,6014,6014
Western Australia,West Leederville,6007,6007
Western Australia,Eden Hill,6054,6054
Western Australia,Bassendean (WA),6054,6054
Western Australia,Ashfield (WA),6054,6054
Western Australia,Bedford,6052,6052
Western Australia,Bayswater (WA),6053,6053
Western Australia,Embleton,6062,6062
Western Australia,Maylands (WA),6051,6051
Western Australia,Morley,6062,6062
Western Australia,Noranda,6062,6062
Western Australia,Wooroloo,6558,6558
Western Australia,Chidlow,6556,6556
Western Australia,The Lakes,6556,6556
Western Australia,Darlington (WA),6070,6070
Western Australia,Glen Forrest,6071,6071
Western Australia,Hovea,6071,6071
Western Australia,Boya,6056,6056
Western Australia,Helena Valley,6056,6056
Western Australia,Koongamia,6056,6056
Western Australia,Sawyers Valley,6074,6074
Western Australia,Stoneville,6081,6081
Western Australia,Parkerville,6081,6081
Western Australia,Mundaring,6073,6073
Western Australia,Mount Helena,6082,6082
Western Australia,Mahogany Creek,6072,6072
Western Australia,Sawyers Valley,6073,6073
Western Australia,Swan View,6056,6056
Western Australia,Midvale,6056,6056
Western Australia,Greenmount (WA),6056,6056
Western Australia,Avon Valley National Park,6084,6084
Western Australia,Ballajura,6066,6066
Western Australia,Cullacabardee,6067,6067
Western Australia,Malaga,6090,6090
Western Australia,Beechboro,6063,6063
Western Australia,Whiteman,6068,6068
Western Australia,West Swan,6055,6055
Western Australia,Bullsbrook,6084,6084
Western Australia,Ellenbrook,6069,6069
Western Australia,Aveley,6069,6069
Western Australia,Henley Brook,6055,6055
Western Australia,Gidgegannup,6083,6083
Western Australia,South Guildford,6055,6055
Western Australia,Hazelmere,6055,6055
Western Australia,Caversham,6055,6055
Western Australia,Lockridge,6054,6054
Western Australia,Kiara,6054,6054
Western Australia,Melaleuca,6079,6079
Western Australia,Middle Swan,6056,6056
Western Australia,Herne Hill (WA),6056,6056
Western Australia,Viveash,6056,6056
Western Australia,Midland,6056,6056
Western Australia,Guildford (WA),6055,6055
Western Australia,Bellevue (WA),6056,6056
Western Australia,Woodbridge (WA),6056,6056
Western Australia,Stratton,6056,6056
Western Australia,Jane Brook,6056,6056
Western Australia,Red Hill (WA),6056,6056
Western Australia,The Vines,6069,6069
Western Australia,Millendon,6056,6056
Western Australia,Baskerville,6056,6056
Western Australia,Brigadoon,6069,6069
Western Australia,Upper Swan,6069,6069
Western Australia,Belhus,6069,6069
Western Australia,Walyunga National Park,6084,6084
Western Australia,Craigie (WA),6025,6025
Western Australia,Beldon,6027,6027
Western Australia,Kinross,6028,6028
Western Australia,Currambine,6028,6028
Western Australia,Duncraig,6023,6023
Western Australia,Greenwood (WA),6024,6024
Western Australia,Warwick (WA),6024,6024
Western Australia,Heathridge,6027,6027
Western Australia,Connolly,6027,6027
Western Australia,Hillarys,6025,6025
Western Australia,Iluka (WA),6028,6028
Western Australia,Burns Beach,6028,6028
Western Australia,Joondalup,6027,6027
Western Australia,Edgewater,6027,6027
Western Australia,Kingsley,6026,6026
Western Australia,Mullaloo,6027,6027
Western Australia,Kallaroo,6025,6025
Western Australia,Ocean Reef,6027,6027
Western Australia,Padbury,6025,6025
Western Australia,Sorrento (WA),6020,6020
Western Australia,Marmion,6020,6020
Western Australia,Woodvale (WA),6026,6026
Western Australia,Hamersley,6022,6022
Western Australia,Balcatta,6021,6021
Western Australia,Mirrabooka (WA),6061,6061
Western Australia,Balga,6061,6061
Western Australia,Dianella,6059,6059
Western Australia,Herdsman,6017,6017
Western Australia,Doubleview,6018,6018
Western Australia,Innaloo,6018,6018
Western Australia,Karrinyup,6018,6018
Western Australia,Gwelup,6018,6018
Western Australia,Carine,6020,6020
Western Australia,Nollamara,6061,6061
Western Australia,Westminster,6061,6061
Western Australia,Osborne Park,6017,6017
Western Australia,Scarborough (WA),6019,6019
Western Australia,Stirling (WA),6021,6021
Western Australia,Watermans Bay,6020,6020
Western Australia,North Beach (WA),6020,6020
Western Australia,Trigg,6029,6029
Western Australia,Tuart Hill,6060,6060
Western Australia,Joondanna,6060,6060
Western Australia,Woodlands (WA),6018,6018
Western Australia,Churchlands,6018,6018
Western Australia,Wembley Downs,6019,6019
Western Australia,Yokine,6060,6060
Western Australia,Menora,6050,6050
Western Australia,Coolbinia,6050,6050
Western Australia,Alexander Heights,6064,6064
Western Australia,Koondoola,6064,6064
Western Australia,Ridgewood (WA),6030,6030
Western Australia,Merriwa (WA),6030,6030
Western Australia,Butler (WA),6036,6036
Western Australia,Carramar (WA),6031,6031
Western Australia,Banksia Grove,6031,6031
Western Australia,Neerabup,6031,6031
Western Australia,Clarkson,6030,6030
Western Australia,Tamala Park,6030,6030
Western Australia,Girrawheen,6064,6064
Western Australia,Madeley,6065,6065
Western Australia,Landsdale,6065,6065
Western Australia,Wangara,6065,6065
Western Australia,Darch,6065,6065
Western Australia,Marangaroo,6064,6064
Western Australia,Quinns Rocks,6030,6030
Western Australia,Mindarie (WA),6030,6030
Western Australia,Jindalee (WA),6036,6036
Western Australia,Ashby (WA),6065,6065
Western Australia,Tapping,6065,6065
Western Australia,Jandabup,6077,6077
Western Australia,Mariginiup,6078,6078
Western Australia,Hocking,6065,6065
Western Australia,Wanneroo,6065,6065
Western Australia,Gnangara,6077,6077
Western Australia,Pearsall,6065,6065
Western Australia,Sinagra,6065,6065
Western Australia,Two Rocks,6037,6037
Western Australia,Yanchep,6035,6035
Western Australia,Carabooda,6033,6033
Western Australia,Nowergup,6032,6032
Western Australia,Armadale (WA),6112,6112
Western Australia,Hilbert,6112,6112
Western Australia,Brookdale (WA),6112,6112
Western Australia,Wungong,6112,6112
Western Australia,Haynes,6112,6112
Western Australia,Lesley,6111,6111
Western Australia,Camillo,6111,6111
Western Australia,Champion Lakes,6111,6111
Western Australia,Forrestdale,6112,6112
Western Australia,Piara Waters,6112,6112
Western Australia,Harrisdale,6112,6112
Western Australia,Kelmscott,6111,6111
Western Australia,Bedfordale,6112,6112
Western Australia,Mount Richon,6112,6112
Western Australia,Mount Nasura,6112,6112
Western Australia,Roleystone,6111,6111
Western Australia,Karragullen,6111,6111
Western Australia,Seville Grove,6112,6112
Western Australia,Redcliffe (WA),6104,6104
Western Australia,Belmont (WA),6104,6104
Western Australia,Ascot (WA),6104,6104
Western Australia,East Victoria Park,6101,6101
Western Australia,Carlisle,6101,6101
Western Australia,Kewdale,6105,6105
Western Australia,Perth Airport,6105,6105
Western Australia,Rivervale,6103,6103
Western Australia,Cloverdale,6105,6105
Western Australia,Victoria Park,6100,6100
Western Australia,Lathlain,6100,6100
Western Australia,Burswood,6100,6100
Western Australia,Wilson,6107,6107
Western Australia,Bentley (WA),6102,6102
Western Australia,St James (WA),6102,6102
Western Australia,Canning Vale,6155,6155
Western Australia,East Cannington,6107,6107
Western Australia,Cannington,6107,6107
Western Australia,Queens Park (WA),6107,6107
Western Australia,Lynwood (WA),6147,6147
Western Australia,Parkwood (WA),6147,6147
Western Australia,Ferndale (WA),6148,6148
Western Australia,Riverton (WA),6148,6148
Western Australia,Shelley (WA),6148,6148
Western Australia,Rossmoyne,6148,6148
Western Australia,Welshpool (WA),6106,6106
Western Australia,Willetton,6155,6155
Western Australia,Langford,6147,6147
Western Australia,Beckenham,6107,6107
Western Australia,Kenwick,6107,6107
Western Australia,Gosnells,6110,6110
Western Australia,Huntingdale (WA),6110,6110
Western Australia,Southern River,6110,6110
Western Australia,Maddington,6109,6109
Western Australia,Martin,6110,6110
Western Australia,Orange Grove (WA),6109,6109
Western Australia,Thornlie,6108,6108
Western Australia,Forrestfield,6058,6058
Western Australia,Wattle Grove (WA),6107,6107
Western Australia,High Wycombe,6057,6057
Western Australia,Maida Vale,6057,6057
Western Australia,Kalamunda,6076,6076
Western Australia,Gooseberry Hill,6076,6076
Western Australia,Canning Mills,6111,6111
Western Australia,Carmel,6076,6076
Western Australia,Lesmurdie,6076,6076
Western Australia,Walliston,6076,6076
Western Australia,Bickley,6076,6076
Western Australia,Piesse Brook,6076,6076
Western Australia,Pickering Brook,6076,6076
Western Australia,Darling Downs,6122,6122
Western Australia,Byford,6122,6122
Western Australia,Mundijong,6123,6123
Western Australia,Oldbury,6121,6121
Western Australia,Mardella,6125,6125
Western Australia,Cardup,6122,6122
Western Australia,Karrakup,6122,6122
Western Australia,Oakford,6121,6121
Western Australia,Keysbrook,6126,6126
Western Australia,Serpentine (WA),6125,6125
Western Australia,Hopeland (WA),6125,6125
Western Australia,Jarrahdale,6124,6124
Western Australia,Como (WA),6152,6152
Western Australia,Waterford (WA),6152,6152
Western Australia,Karawara,6152,6152
Western Australia,Salter Point,6152,6152
Western Australia,Manning,6152,6152
Western Australia,South Perth,6151,6151
Western Australia,Kensington (WA),6151,6151
Western Australia,Aubin Grove,6164,6164
Western Australia,Banjup,6164,6164
Western Australia,Atwell,6164,6164
Western Australia,Beeliar,6164,6164
Western Australia,Munster,6166,6166
Western Australia,Bibra Lake,6163,6163
Western Australia,Coogee (WA),6166,6166
Western Australia,North Lake,6163,6163
Western Australia,Coolbellup,6163,6163
Western Australia,Hamilton Hill,6163,6163
Western Australia,Henderson,6166,6166
Western Australia,Jandakot,6164,6164
Western Australia,North Coogee,6163,6163
Western Australia,South Lake,6164,6164
Western Australia,Cockburn Central,6164,6164
Western Australia,Spearwood,6163,6163
Western Australia,Success,6164,6164
Western Australia,Hammond Park,6164,6164
Western Australia,Wattleup,6166,6166
Western Australia,Yangebup,6164,6164
Western Australia,East Fremantle,6158,6158
Western Australia,Fremantle,6160,6160
Western Australia,White Gum Valley,6162,6162
Western Australia,North Fremantle,6159,6159
Western Australia,Rottnest Island,6161,6161
Western Australia,South Fremantle,6162,6162
Western Australia,Hilton (WA),6163,6163
Western Australia,O'Connor (WA),6163,6163
Western Australia,Beaconsfield (WA),6162,6162
Western Australia,Samson,6163,6163
Western Australia,Wandi,6167,6167
Western Australia,Mandogalup,6167,6167
Western Australia,Anketell,6167,6167
Western Australia,Bertram,6167,6167
Western Australia,Wellard,6170,6170
Western Australia,Leda,6170,6170
Western Australia,Calista,6167,6167
Western Australia,Medina,6167,6167
Western Australia,Casuarina (WA),6167,6167
Western Australia,The Spectacles,6167,6167
Western Australia,Hope Valley (WA),6165,6165
Western Australia,Naval Base,6165,6165
Western Australia,Parmelia,6167,6167
Western Australia,Kwinana Town Centre,6167,6167
Western Australia,Orelia,6167,6167
Western Australia,Applecross,6153,6153
Western Australia,Ardross,6153,6153
Western Australia,Bateman,6150,6150
Western Australia,Bicton,6157,6157
Western Australia,Palmyra (WA),6157,6157
Western Australia,Booragoon,6154,6154
Western Australia,Brentwood (WA),6153,6153
Western Australia,Mount Pleasant (WA),6153,6153
Western Australia,Bull Creek (WA),6149,6149
Western Australia,Leeming,6149,6149
Western Australia,Melville (WA),6156,6156
Western Australia,Alfred Cove,6154,6154
Western Australia,Attadale,6156,6156
Western Australia,Myaree,6154,6154
Western Australia,Kardinya,6163,6163
Western Australia,Murdoch,6150,6150
Western Australia,Willagee,6156,6156
Western Australia,Winthrop,6150,6150
Western Australia,Keralup,6182,6182
Western Australia,Baldivis,6171,6171
Western Australia,Karnup,6176,6176
Western Australia,Cooloongup,6168,6168
Western Australia,Hillman,6168,6168
Western Australia,Port Kennedy,6172,6172
Western Australia,Rockingham (WA),6168,6168
Western Australia,Garden Island (WA),6168,6168
Western Australia,East Rockingham,6168,6168
Western Australia,Peron,6168,6168
Western Australia,Safety Bay,6169,6169
Western Australia,Shoalwater (WA),6169,6169
Western Australia,Secret Harbour,6173,6173
Western Australia,Golden Bay,6174,6174
Western Australia,Singleton (WA),6175,6175
Western Australia,Waikiki,6169,6169
Western Australia,Warnbro,6169,6169
Western Australia,Castletown,6450,6450
Western Australia,West Beach (WA),6450,6450
Western Australia,Windabout,6450,6450
Western Australia,Esperance,6450,6450
Western Australia,Pink Lake,6450,6450
Western Australia,Bandy Creek,6450,6450
Western Australia,Sinclair,6450,6450
Western Australia,Nulsen,6450,6450
Western Australia,Monjingup,6450,6450
Western Australia,Myrup,6450,6450
Western Australia,Chadwick,6450,6450
Western Australia,Hopetoun (WA),6348,6348
Western Australia,Ravensthorpe,6346,6346
Western Australia,Jerdacuttup,6346,6346
Western Australia,Coomalbidgup,6450,6450
Western Australia,Salmon Gums,6445,6445
Western Australia,Gibson,6448,6448
Western Australia,Grass Patch,6447,6447
Western Australia,Fitzgerald River National Park,6346,6346
Western Australia,Condingup,6450,6450
Western Australia,Neridup,6450,6450
Western Australia,Greys Plain,6701,6701
Western Australia,East Carnarvon,6701,6701
Western Australia,Kingsford (WA),6701,6701
Western Australia,Brockman,6701,6701
Western Australia,Morgantown,6701,6701
Western Australia,South Carnarvon,6701,6701
Western Australia,Carnarvon,6701,6701
Western Australia,North Plantations,6701,6701
Western Australia,South Plantations,6701,6701
Western Australia,Brown Range,6701,6701
Western Australia,Exmouth,6707,6707
Western Australia,Gascoyne River,6705,6705
Western Australia,North West Cape,6707,6707
Western Australia,Coral Bay,6701,6701
Western Australia,Denham,6537,6537
